Prop_lost,Felidae,Ursidae,Ailuridae,Canidae,Mustelidae,Viverridae,Otaridaee,Herpestidae,Procyonidae,Mephitidae,Hyaenidae,Eupleridae,Phocidae,Nandiniidae,Obobenidae,Prionodontidae,Dasyuridae,Myrmecobidae
0.6617,0.545,0.7905,0.934,0.4855,0.475,0.714,0.967,0.7075,0.7165,0.585,0.5495,0.947,0.9395,0.593,0.998,0.7985,0.92,0.828
0.66284,0.542,0.79,0.934,0.4835,0.473,0.714,0.967,0.704,0.715,0.5825,0.5475,0.947,0.9395,0.591,0.998,0.798,0.919,0.828
0.66399,0.54,0.7895,0.934,0.482,0.471,0.714,0.967,0.7,0.713,0.579,0.5455,0.947,0.9395,0.589,0.998,0.798,0.917,0.828
0.66514,0.539,0.7885,0.934,0.481,0.469,0.713,0.967,0.6955,0.711,0.5765,0.543,0.947,0.9395,0.587,0.998,0.798,0.916,0.828
0.66628,0.537,0.788,0.934,0.48,0.4665,0.712,0.967,0.692,0.7095,0.574,0.5415,0.947,0.9395,0.586,0.998,0.7975,0.914,0.828
0.66743,0.535,0.7875,0.934,0.4795,0.4645,0.711,0.967,0.689,0.709,0.571,0.539,0.947,0.9395,0.584,0.998,0.7975,0.913,0.828
0.66858,0.534,0.787,0.934,0.479,0.4625,0.71,0.967,0.686,0.7085,0.5685,0.5365,0.947,0.9395,0.582,0.998,0.797,0.912,0.828
0.66972,0.532,0.786,0.934,0.4775,0.4605,0.709,0.967,0.6825,0.707,0.5665,0.5345,0.947,0.9395,0.581,0.998,0.7965,0.911,0.828
0.67087,0.531,0.7855,0.934,0.4765,0.4585,0.708,0.967,0.679,0.7065,0.5645,0.533,0.947,0.9395,0.579,0.998,0.7965,0.911,0.828
0.67202,0.529,0.785,0.934,0.476,0.456,0.706,0.967,0.674,0.706,0.5615,0.531,0.947,0.9395,0.577,0.998,0.7965,0.911,0.828
0.67317,0.527,0.784,0.934,0.475,0.4545,0.705,0.967,0.6705,0.705,0.559,0.529,0.947,0.9395,0.576,0.998,0.7965,0.911,0.828
0.67431,0.526,0.7835,0.934,0.4725,0.452,0.703,0.967,0.668,0.704,0.5565,0.527,0.947,0.9395,0.574,0.998,0.7965,0.911,0.828
0.67546,0.524,0.783,0.934,0.4695,0.45,0.702,0.967,0.6635,0.7035,0.5545,0.525,0.947,0.9395,0.573,0.998,0.796,0.911,0.828
0.67661,0.522,0.7825,0.934,0.4655,0.448,0.701,0.967,0.66,0.7025,0.552,0.523,0.947,0.9395,0.571,0.998,0.796,0.908,0.828
0.67775,0.52,0.7815,0.934,0.4625,0.4455,0.7,0.967,0.657,0.702,0.549,0.5205,0.947,0.9395,0.569,0.998,0.796,0.907,0.828
0.6789,0.518,0.781,0.934,0.4595,0.443,0.699,0.967,0.6535,0.7005,0.546,0.5185,0.947,0.9395,0.567,0.998,0.7955,0.906,0.828
0.68005,0.516,0.78,0.934,0.456,0.441,0.698,0.967,0.65,0.7,0.5425,0.516,0.947,0.9395,0.565,0.998,0.7945,0.906,0.828
0.68119,0.514,0.779,0.934,0.4525,0.4385,0.696,0.967,0.646,0.6995,0.539,0.514,0.947,0.9395,0.563,0.998,0.7935,0.906,0.828
0.68234,0.513,0.7785,0.934,0.449,0.437,0.695,0.967,0.6425,0.6985,0.535,0.512,0.947,0.9395,0.562,0.998,0.7925,0.906,0.828
0.68349,0.511,0.778,0.934,0.446,0.4345,0.694,0.967,0.64,0.698,0.5305,0.51,0.947,0.9395,0.56,0.998,0.7925,0.906,0.828
0.68463,0.509,0.777,0.934,0.443,0.4325,0.693,0.967,0.637,0.697,0.526,0.508,0.947,0.9395,0.559,0.998,0.792,0.906,0.828
0.68578,0.508,0.7765,0.934,0.4395,0.431,0.692,0.967,0.6355,0.695,0.522,0.5065,0.947,0.9395,0.557,0.998,0.792,0.903,0.828
0.68693,0.506,0.775,0.934,0.4365,0.43,0.692,0.967,0.6335,0.694,0.5175,0.5045,0.947,0.9395,0.556,0.998,0.7915,0.901,0.828
0.68807,0.504,0.7745,0.934,0.4335,0.429,0.691,0.967,0.6315,0.6925,0.515,0.502,0.947,0.9395,0.555,0.998,0.7915,0.9,0.828
0.68922,0.502,0.7735,0.934,0.431,0.428,0.69,0.967,0.629,0.691,0.5125,0.5,0.947,0.9395,0.554,0.998,0.7915,0.899,0.828
0.69075,0.501,0.773,0.934,0.4295,0.4265,0.689,0.967,0.6265,0.6885,0.51,0.4975,0.947,0.9395,0.553,0.998,0.791,0.897,0.828
0.6919,0.499,0.772,0.934,0.427,0.4255,0.687,0.967,0.624,0.6865,0.507,0.495,0.947,0.9395,0.552,0.998,0.791,0.897,0.828
0.69304,0.497,0.7715,0.934,0.425,0.424,0.686,0.967,0.622,0.6845,0.505,0.4925,0.947,0.9395,0.551,0.998,0.791,0.897,0.828
0.69419,0.495,0.7705,0.934,0.4225,0.423,0.684,0.967,0.6205,0.6825,0.502,0.4905,0.947,0.9395,0.55,0.998,0.7905,0.897,0.828
0.69534,0.493,0.7695,0.934,0.42,0.422,0.683,0.967,0.6185,0.68,0.5,0.4885,0.947,0.9395,0.548,0.998,0.79,0.897,0.828
0.69648,0.491,0.7685,0.934,0.418,0.42,0.682,0.967,0.6155,0.678,0.497,0.4865,0.947,0.9395,0.546,0.998,0.79,0.897,0.828
0.69763,0.489,0.768,0.934,0.4165,0.418,0.68,0.967,0.613,0.6765,0.495,0.4835,0.947,0.9395,0.544,0.998,0.7895,0.897,0.828
0.69878,0.486,0.7675,0.934,0.414,0.417,0.679,0.967,0.61,0.675,0.493,0.481,0.947,0.9395,0.542,0.998,0.789,0.895,0.828
0.69992,0.484,0.7665,0.934,0.4115,0.417,0.677,0.967,0.6075,0.672,0.4895,0.478,0.947,0.9395,0.54,0.998,0.789,0.894,0.828
0.70107,0.482,0.7655,0.934,0.409,0.4165,0.676,0.967,0.6045,0.67,0.4865,0.476,0.947,0.9395,0.538,0.998,0.7885,0.892,0.828
0.70222,0.48,0.765,0.934,0.406,0.416,0.674,0.967,0.6005,0.667,0.4835,0.4735,0.947,0.9395,0.536,0.998,0.788,0.89,0.828
0.70336,0.478,0.7645,0.934,0.403,0.4145,0.673,0.967,0.598,0.6645,0.48,0.4705,0.947,0.9395,0.534,0.998,0.7875,0.888,0.828
0.70451,0.476,0.7635,0.934,0.399,0.413,0.672,0.967,0.594,0.662,0.477,0.468,0.947,0.9395,0.531,0.998,0.787,0.886,0.828
0.70566,0.474,0.763,0.934,0.396,0.411,0.67,0.967,0.5905,0.659,0.473,0.4655,0.947,0.9395,0.529,0.998,0.7865,0.883,0.828
0.7068,0.472,0.7615,0.934,0.393,0.409,0.668,0.967,0.5855,0.6555,0.4685,0.4625,0.947,0.9395,0.526,0.998,0.786,0.882,0.828
0.70795,0.47,0.7605,0.934,0.3905,0.407,0.667,0.967,0.581,0.651,0.465,0.4605,0.947,0.9395,0.524,0.998,0.7855,0.882,0.828
0.7091,0.467,0.7595,0.934,0.387,0.405,0.665,0.967,0.5745,0.645,0.4605,0.458,0.947,0.9395,0.521,0.998,0.7855,0.882,0.828
0.71024,0.465,0.759,0.934,0.384,0.403,0.664,0.967,0.571,0.6425,0.457,0.4555,0.947,0.9395,0.518,0.998,0.7845,0.882,0.828
0.71139,0.463,0.758,0.934,0.3805,0.4005,0.662,0.967,0.568,0.6405,0.454,0.453,0.947,0.9395,0.516,0.998,0.784,0.882,0.828
0.71254,0.46,0.757,0.934,0.3775,0.3985,0.66,0.967,0.566,0.6385,0.451,0.45,0.947,0.9395,0.514,0.998,0.7825,0.882,0.828
0.71369,0.459,0.756,0.934,0.3735,0.397,0.659,0.967,0.564,0.636,0.447,0.448,0.947,0.9395,0.512,0.998,0.782,0.882,0.828
0.71483,0.458,0.7555,0.934,0.3695,0.395,0.657,0.967,0.5625,0.6325,0.4425,0.4455,0.947,0.9395,0.51,0.998,0.7815,0.881,0.828
0.71598,0.457,0.7545,0.934,0.368,0.393,0.657,0.967,0.561,0.629,0.439,0.443,0.947,0.9395,0.507,0.998,0.7815,0.879,0.828
0.71713,0.456,0.7535,0.934,0.366,0.391,0.657,0.967,0.5605,0.6255,0.436,0.44,0.947,0.9395,0.506,0.998,0.7805,0.877,0.828
0.71827,0.455,0.7525,0.934,0.3645,0.389,0.657,0.967,0.56,0.6225,0.432,0.437,0.947,0.9395,0.504,0.998,0.7805,0.874,0.828
0.71942,0.454,0.752,0.934,0.363,0.3865,0.657,0.967,0.5595,0.6185,0.4275,0.4345,0.947,0.9395,0.502,0.998,0.78,0.872,0.828
0.72057,0.453,0.751,0.934,0.3615,0.384,0.657,0.967,0.559,0.614,0.423,0.432,0.947,0.9395,0.5,0.998,0.7795,0.87,0.828
0.72171,0.451,0.75,0.934,0.36,0.381,0.657,0.967,0.5585,0.6085,0.4185,0.4295,0.947,0.9395,0.498,0.998,0.779,0.87,0.828
0.72286,0.45,0.7485,0.934,0.358,0.3785,0.657,0.967,0.5575,0.6015,0.415,0.4275,0.947,0.9395,0.497,0.998,0.7775,0.87,0.828
0.72401,0.449,0.747,0.934,0.3545,0.376,0.657,0.967,0.5565,0.595,0.412,0.4255,0.947,0.9395,0.495,0.998,0.7765,0.87,0.828
0.72515,0.448,0.746,0.934,0.3515,0.3735,0.657,0.967,0.5555,0.5875,0.4075,0.4225,0.947,0.9395,0.493,0.998,0.775,0.87,0.828
0.7263,0.447,0.7445,0.934,0.348,0.3715,0.657,0.967,0.5545,0.5825,0.4035,0.4195,0.947,0.9395,0.491,0.998,0.774,0.87,0.828
0.72745,0.445,0.7435,0.934,0.345,0.3695,0.657,0.967,0.5535,0.5785,0.4,0.417,0.947,0.9395,0.489,0.998,0.7725,0.87,0.828
0.72859,0.443,0.742,0.934,0.3415,0.3665,0.656,0.967,0.552,0.575,0.397,0.4145,0.947,0.9395,0.486,0.998,0.771,0.87,0.828
0.72974,0.442,0.741,0.934,0.3375,0.363,0.654,0.967,0.551,0.57,0.394,0.411,0.947,0.9395,0.484,0.998,0.77,0.87,0.828
0.73089,0.44,0.7395,0.934,0.3335,0.3605,0.651,0.967,0.5495,0.566,0.3905,0.4085,0.947,0.9395,0.481,0.998,0.768,0.87,0.828
0.73242,0.439,0.7375,0.934,0.331,0.357,0.648,0.967,0.5485,0.562,0.387,0.406,0.947,0.9395,0.479,0.998,0.766,0.87,0.828
0.73356,0.437,0.7365,0.934,0.3285,0.354,0.647,0.967,0.548,0.558,0.3835,0.4035,0.947,0.9395,0.477,0.998,0.764,0.87,0.828
0.73471,0.436,0.7345,0.934,0.326,0.351,0.647,0.967,0.5475,0.5535,0.38,0.4005,0.947,0.9395,0.475,0.998,0.763,0.87,0.828
0.73586,0.434,0.7335,0.934,0.323,0.3475,0.646,0.967,0.547,0.55,0.376,0.3975,0.947,0.9395,0.473,0.998,0.7615,0.87,0.828
0.737,0.433,0.7325,0.934,0.3195,0.345,0.645,0.967,0.546,0.548,0.3735,0.3945,0.947,0.9395,0.471,0.998,0.7595,0.87,0.828
0.73815,0.432,0.732,0.934,0.3165,0.342,0.645,0.967,0.5455,0.546,0.37,0.3915,0.947,0.9395,0.47,0.998,0.758,0.87,0.828
0.7393,0.431,0.7305,0.934,0.3135,0.3385,0.643,0.967,0.544,0.5435,0.366,0.3885,0.947,0.9395,0.467,0.998,0.757,0.87,0.828
0.74044,0.43,0.729,0.933,0.31,0.336,0.642,0.967,0.5425,0.5415,0.363,0.3855,0.947,0.9395,0.465,0.998,0.756,0.87,0.828
0.74159,0.429,0.728,0.933,0.307,0.333,0.641,0.967,0.5415,0.539,0.3595,0.3825,0.947,0.9395,0.463,0.998,0.7555,0.87,0.828
0.74274,0.428,0.727,0.933,0.304,0.33,0.64,0.967,0.5405,0.5365,0.3565,0.3795,0.947,0.9395,0.46,0.998,0.7545,0.87,0.828
0.74388,0.426,0.726,0.933,0.301,0.327,0.639,0.967,0.54,0.5335,0.353,0.3775,0.947,0.9395,0.458,0.998,0.7535,0.87,0.828
0.74503,0.425,0.725,0.933,0.298,0.3245,0.637,0.967,0.539,0.53,0.3495,0.375,0.947,0.9395,0.456,0.998,0.7525,0.87,0.828
0.74618,0.424,0.7235,0.933,0.295,0.3215,0.634,0.967,0.538,0.527,0.346,0.3725,0.947,0.9395,0.454,0.998,0.751,0.87,0.828
0.74732,0.423,0.7225,0.933,0.2925,0.3195,0.63,0.967,0.5365,0.524,0.343,0.37,0.947,0.9395,0.452,0.998,0.7495,0.87,0.828
0.74885,0.421,0.721,0.933,0.289,0.317,0.626,0.967,0.535,0.5205,0.3395,0.368,0.947,0.9395,0.45,0.998,0.748,0.87,0.828
0.75,0.42,0.72,0.933,0.286,0.315,0.622,0.967,0.5335,0.5175,0.337,0.3655,0.947,0.9395,0.447,0.998,0.747,0.87,0.828
0.75115,0.418,0.7175,0.933,0.2835,0.314,0.618,0.967,0.532,0.5135,0.3335,0.3625,0.947,0.9395,0.445,0.998,0.745,0.87,0.828
0.75229,0.416,0.716,0.933,0.2805,0.312,0.615,0.967,0.5305,0.5085,0.33,0.36,0.947,0.9395,0.443,0.998,0.744,0.87,0.828
0.75344,0.415,0.7145,0.933,0.278,0.31,0.612,0.967,0.529,0.503,0.3265,0.3575,0.947,0.9395,0.441,0.998,0.742,0.87,0.828
0.75459,0.413,0.713,0.932,0.2755,0.3075,0.609,0.967,0.528,0.498,0.3235,0.3545,0.947,0.9395,0.438,0.998,0.741,0.87,0.828
0.75573,0.412,0.711,0.932,0.274,0.3055,0.605,0.967,0.5265,0.492,0.321,0.351,0.947,0.9395,0.435,0.998,0.7395,0.87,0.828
0.75688,0.41,0.7095,0.932,0.2725,0.3035,0.601,0.967,0.525,0.487,0.3185,0.3475,0.947,0.9395,0.432,0.998,0.7385,0.87,0.828
0.75803,0.409,0.7075,0.932,0.2715,0.301,0.597,0.967,0.523,0.4815,0.3155,0.3445,0.947,0.9395,0.429,0.998,0.7375,0.87,0.828
0.75917,0.407,0.706,0.932,0.27,0.299,0.592,0.967,0.5195,0.4755,0.313,0.3415,0.947,0.9395,0.426,0.998,0.7365,0.87,0.828
0.76032,0.406,0.704,0.931,0.269,0.2965,0.588,0.967,0.516,0.4685,0.309,0.3395,0.947,0.9395,0.423,0.998,0.7345,0.87,0.828
0.76147,0.404,0.702,0.931,0.267,0.294,0.584,0.967,0.512,0.4615,0.3065,0.3365,0.947,0.9395,0.42,0.998,0.733,0.87,0.828
0.76261,0.402,0.7,0.931,0.2655,0.2925,0.581,0.967,0.509,0.4575,0.3035,0.3335,0.947,0.9395,0.417,0.998,0.732,0.87,0.828
0.76376,0.4,0.698,0.931,0.2635,0.29,0.581,0.967,0.505,0.455,0.3,0.331,0.947,0.9395,0.414,0.998,0.731,0.869,0.828
0.76491,0.398,0.696,0.93,0.261,0.2875,0.581,0.967,0.5005,0.452,0.2975,0.3285,0.947,0.9395,0.411,0.998,0.73,0.867,0.828
0.76606,0.395,0.6935,0.93,0.2585,0.2855,0.581,0.967,0.496,0.4485,0.294,0.326,0.947,0.9395,0.408,0.998,0.7285,0.867,0.828
0.7672,0.392,0.6915,0.929,0.2565,0.2835,0.581,0.967,0.4895,0.446,0.291,0.324,0.947,0.9395,0.405,0.998,0.727,0.866,0.828
0.76835,0.389,0.6895,0.928,0.2545,0.2815,0.581,0.967,0.4835,0.4435,0.288,0.321,0.947,0.9395,0.402,0.998,0.726,0.866,0.828
0.76988,0.386,0.688,0.928,0.253,0.279,0.581,0.967,0.477,0.44,0.286,0.3185,0.947,0.9395,0.4,0.998,0.725,0.864,0.828
0.77102,0.384,0.686,0.927,0.2515,0.2765,0.581,0.967,0.4705,0.437,0.283,0.3155,0.947,0.9395,0.397,0.998,0.724,0.863,0.828
0.77217,0.381,0.684,0.927,0.249,0.274,0.581,0.967,0.464,0.4335,0.28,0.313,0.947,0.9395,0.394,0.998,0.7225,0.862,0.828
0.77332,0.378,0.6815,0.925,0.247,0.272,0.581,0.967,0.4575,0.4305,0.2775,0.3105,0.947,0.9395,0.392,0.998,0.7205,0.861,0.828
0.77446,0.376,0.6785,0.925,0.2455,0.2695,0.581,0.967,0.45,0.428,0.275,0.3075,0.947,0.9395,0.389,0.998,0.719,0.861,0.828
0.77561,0.373,0.677,0.925,0.2445,0.267,0.581,0.967,0.442,0.4255,0.273,0.3045,0.947,0.9395,0.386,0.998,0.7165,0.859,0.828
0.77676,0.37,0.6745,0.925,0.243,0.2645,0.581,0.967,0.435,0.422,0.271,0.302,0.947,0.9395,0.384,0.998,0.714,0.859,0.828
0.77791,0.366,0.672,0.924,0.241,0.262,0.581,0.967,0.427,0.4195,0.268,0.299,0.947,0.9395,0.38,0.998,0.712,0.859,0.828
0.77905,0.362,0.67,0.924,0.2385,0.2595,0.581,0.967,0.42,0.4165,0.265,0.296,0.947,0.9395,0.377,0.998,0.709,0.859,0.828
0.7802,0.359,0.6675,0.923,0.236,0.2565,0.581,0.967,0.413,0.4135,0.262,0.293,0.947,0.9395,0.374,0.998,0.706,0.858,0.828
0.78135,0.355,0.666,0.922,0.2345,0.254,0.581,0.967,0.405,0.4095,0.2595,0.2895,0.947,0.9395,0.372,0.998,0.7035,0.857,0.828
0.78249,0.35,0.664,0.921,0.2325,0.2525,0.581,0.967,0.4005,0.404,0.2575,0.2865,0.947,0.9395,0.369,0.998,0.7015,0.856,0.828
0.78364,0.344,0.6615,0.921,0.23,0.2505,0.581,0.967,0.3965,0.399,0.2545,0.2835,0.947,0.9395,0.366,0.998,0.699,0.855,0.828
0.78479,0.34,0.66,0.92,0.226,0.2495,0.581,0.967,0.3925,0.394,0.252,0.2805,0.947,0.9395,0.363,0.998,0.697,0.855,0.828
0.78593,0.337,0.658,0.92,0.2225,0.248,0.581,0.967,0.3885,0.389,0.2495,0.2775,0.947,0.939,0.36,0.998,0.6945,0.855,0.828
0.78708,0.335,0.6565,0.919,0.2195,0.246,0.581,0.967,0.384,0.385,0.247,0.2745,0.947,0.939,0.357,0.998,0.6925,0.853,0.828
0.78823,0.332,0.655,0.918,0.2155,0.244,0.581,0.967,0.3795,0.383,0.2435,0.2715,0.947,0.939,0.354,0.998,0.691,0.852,0.828
0.78937,0.329,0.6525,0.918,0.2125,0.2425,0.58,0.967,0.3755,0.381,0.241,0.269,0.947,0.939,0.351,0.998,0.689,0.851,0.828
0.79052,0.328,0.65,0.917,0.209,0.241,0.578,0.967,0.372,0.378,0.2385,0.2655,0.947,0.939,0.348,0.998,0.686,0.85,0.828
0.79167,0.326,0.648,0.916,0.2055,0.2395,0.574,0.967,0.368,0.3755,0.2355,0.263,0.947,0.939,0.344,0.998,0.684,0.849,0.828
0.7932,0.324,0.647,0.915,0.2025,0.2375,0.57,0.967,0.3645,0.3715,0.234,0.2605,0.947,0.939,0.341,0.998,0.6825,0.845,0.828
0.79434,0.323,0.645,0.915,0.198,0.236,0.566,0.967,0.3605,0.364,0.2315,0.258,0.947,0.939,0.338,0.998,0.6795,0.845,0.828
0.79549,0.321,0.643,0.914,0.1945,0.234,0.564,0.967,0.357,0.3595,0.2295,0.255,0.947,0.939,0.335,0.998,0.6765,0.845,0.828
0.79664,0.318,0.6405,0.913,0.19,0.2325,0.563,0.967,0.3565,0.356,0.2275,0.2525,0.947,0.939,0.331,0.998,0.6735,0.845,0.828
0.79778,0.315,0.639,0.912,0.187,0.2315,0.563,0.967,0.3545,0.352,0.225,0.2495,0.947,0.939,0.328,0.998,0.67,0.843,0.828
0.79893,0.311,0.6365,0.911,0.185,0.23,0.562,0.967,0.351,0.346,0.2235,0.247,0.947,0.939,0.324,0.998,0.666,0.841,0.828
0.80008,0.308,0.635,0.91,0.183,0.229,0.562,0.967,0.348,0.3435,0.222,0.244,0.947,0.939,0.32,0.998,0.6635,0.839,0.828
0.80122,0.304,0.6335,0.908,0.181,0.2275,0.562,0.967,0.344,0.34,0.2205,0.2415,0.947,0.939,0.316,0.998,0.6615,0.835,0.828
0.80237,0.3,0.632,0.906,0.178,0.226,0.561,0.967,0.3405,0.3365,0.2185,0.239,0.947,0.939,0.313,0.998,0.659,0.83,0.828
0.80352,0.296,0.6305,0.902,0.175,0.224,0.56,0.967,0.337,0.3315,0.217,0.236,0.947,0.939,0.309,0.998,0.655,0.828,0.828
0.80466,0.29,0.6285,0.9,0.171,0.222,0.56,0.967,0.334,0.3245,0.215,0.233,0.947,0.939,0.307,0.998,0.6525,0.826,0.828
0.80581,0.284,0.627,0.897,0.167,0.22,0.559,0.967,0.331,0.3175,0.212,0.231,0.947,0.939,0.304,0.998,0.65,0.824,0.828
0.80696,0.281,0.6255,0.894,0.1625,0.2185,0.559,0.967,0.3265,0.3145,0.209,0.228,0.947,0.939,0.301,0.998,0.6475,0.821,0.828
0.8081,0.277,0.6235,0.89,0.1585,0.2175,0.558,0.967,0.321,0.3125,0.2065,0.2255,0.947,0.939,0.298,0.998,0.644,0.821,0.828
0.80925,0.274,0.619,0.884,0.156,0.216,0.558,0.967,0.315,0.3105,0.204,0.2235,0.947,0.939,0.295,0.998,0.6415,0.82,0.828
0.8104,0.271,0.615,0.877,0.1535,0.2145,0.557,0.967,0.308,0.3075,0.201,0.2215,0.947,0.939,0.291,0.998,0.6385,0.819,0.828
0.81154,0.268,0.6095,0.867,0.151,0.213,0.557,0.967,0.3025,0.304,0.199,0.219,0.947,0.939,0.287,0.998,0.635,0.817,0.828
0.81269,0.266,0.6045,0.859,0.1495,0.212,0.556,0.967,0.2955,0.3,0.197,0.2165,0.947,0.939,0.284,0.998,0.632,0.816,0.828
0.81384,0.263,0.6,0.853,0.147,0.2105,0.555,0.967,0.2875,0.295,0.1945,0.214,0.947,0.939,0.28,0.998,0.629,0.814,0.828
0.81537,0.261,0.5955,0.849,0.145,0.2085,0.555,0.967,0.2795,0.2905,0.1915,0.212,0.947,0.939,0.277,0.998,0.626,0.811,0.828
0.81651,0.259,0.5905,0.844,0.1435,0.2075,0.554,0.967,0.2715,0.2865,0.189,0.2095,0.947,0.939,0.273,0.998,0.6225,0.809,0.828
0.81766,0.256,0.586,0.834,0.1415,0.206,0.553,0.967,0.2635,0.2815,0.1865,0.2075,0.947,0.939,0.269,0.998,0.6195,0.806,0.828
0.81881,0.254,0.582,0.823,0.139,0.205,0.551,0.967,0.2585,0.277,0.1835,0.205,0.947,0.9385,0.266,0.998,0.6145,0.803,0.828
0.81995,0.252,0.5785,0.817,0.137,0.2035,0.549,0.967,0.2535,0.2745,0.181,0.203,0.947,0.9385,0.262,0.998,0.6105,0.798,0.828
0.8211,0.249,0.574,0.81,0.136,0.2025,0.545,0.967,0.2505,0.2735,0.1785,0.2005,0.947,0.9385,0.259,0.998,0.6055,0.791,0.828
0.82225,0.247,0.57,0.801,0.135,0.201,0.542,0.967,0.2475,0.272,0.1765,0.198,0.947,0.9385,0.256,0.998,0.601,0.79,0.828
0.82339,0.244,0.565,0.794,0.1325,0.1985,0.539,0.967,0.2455,0.2695,0.174,0.1955,0.947,0.9385,0.252,0.998,0.5965,0.786,0.828
0.82454,0.242,0.56,0.789,0.1305,0.1965,0.535,0.967,0.244,0.2655,0.172,0.193,0.947,0.9385,0.249,0.998,0.5915,0.775,0.828
0.82569,0.239,0.5545,0.78,0.129,0.1945,0.532,0.967,0.242,0.2635,0.1705,0.19,0.947,0.9385,0.245,0.998,0.586,0.76,0.828
0.82683,0.236,0.548,0.772,0.128,0.1925,0.529,0.967,0.24,0.261,0.169,0.1875,0.947,0.9385,0.242,0.998,0.5805,0.743,0.828
0.82798,0.234,0.541,0.761,0.1275,0.191,0.526,0.967,0.2395,0.2595,0.167,0.186,0.947,0.9385,0.24,0.998,0.574,0.733,0.828
0.82913,0.231,0.535,0.751,0.1265,0.1895,0.523,0.967,0.2385,0.2575,0.166,0.183,0.947,0.9385,0.237,0.998,0.568,0.733,0.828
0.83028,0.228,0.529,0.74,0.1265,0.1875,0.52,0.967,0.238,0.256,0.164,0.181,0.947,0.9385,0.234,0.998,0.561,0.733,0.828
0.83142,0.226,0.5225,0.729,0.126,0.186,0.516,0.967,0.2375,0.254,0.1625,0.178,0.947,0.9385,0.232,0.998,0.554,0.733,0.828
0.83257,0.223,0.5165,0.717,0.125,0.1845,0.514,0.967,0.2365,0.252,0.1605,0.176,0.947,0.9385,0.23,0.998,0.5465,0.732,0.828
0.83372,0.22,0.5105,0.707,0.1245,0.1835,0.514,0.967,0.2345,0.2485,0.1585,0.174,0.947,0.938,0.227,0.998,0.5405,0.722,0.828
0.83486,0.218,0.5035,0.695,0.124,0.1815,0.513,0.967,0.2335,0.2435,0.157,0.171,0.947,0.938,0.224,0.998,0.5345,0.712,0.828
0.83601,0.215,0.4955,0.685,0.1235,0.18,0.513,0.967,0.2315,0.2385,0.155,0.1685,0.947,0.938,0.221,0.998,0.5285,0.707,0.828
0.83716,0.212,0.4865,0.669,0.1225,0.1785,0.513,0.967,0.2305,0.2345,0.153,0.1655,0.947,0.938,0.219,0.998,0.5215,0.698,0.828
0.8383,0.209,0.4785,0.655,0.122,0.1775,0.512,0.967,0.23,0.2315,0.1515,0.1635,0.947,0.938,0.216,0.998,0.5165,0.69,0.828
0.83945,0.206,0.469,0.64,0.1215,0.177,0.512,0.967,0.229,0.2275,0.1495,0.161,0.947,0.938,0.213,0.998,0.51,0.685,0.828
0.8406,0.203,0.4605,0.624,0.121,0.1765,0.511,0.967,0.2275,0.2225,0.1475,0.1585,0.947,0.938,0.21,0.998,0.503,0.684,0.828
0.84174,0.202,0.4525,0.606,0.121,0.1765,0.51,0.967,0.227,0.219,0.146,0.1565,0.947,0.938,0.207,0.998,0.496,0.682,0.828
0.84289,0.202,0.444,0.589,0.1205,0.176,0.51,0.967,0.226,0.215,0.1445,0.154,0.947,0.9375,0.204,0.998,0.489,0.676,0.828
0.84404,0.202,0.4355,0.57,0.1205,0.1755,0.509,0.967,0.2225,0.2095,0.142,0.151,0.947,0.937,0.202,0.998,0.482,0.662,0.828
0.84518,0.201,0.4255,0.553,0.1205,0.1755,0.507,0.967,0.219,0.2035,0.1385,0.149,0.947,0.937,0.199,0.998,0.4745,0.65,0.828
0.84633,0.2,0.417,0.538,0.12,0.175,0.505,0.967,0.2155,0.199,0.134,0.146,0.9465,0.9365,0.196,0.998,0.4665,0.634,0.828
0.84748,0.2,0.4085,0.525,0.12,0.1745,0.502,0.967,0.211,0.1945,0.131,0.1435,0.946,0.9365,0.193,0.998,0.4575,0.632,0.828
0.84862,0.199,0.3995,0.51,0.12,0.1745,0.491,0.967,0.2065,0.1885,0.1265,0.141,0.9455,0.936,0.19,0.998,0.45,0.63,0.828
0.84977,0.198,0.392,0.492,0.1195,0.174,0.48,0.967,0.202,0.1855,0.123,0.1385,0.9455,0.936,0.187,0.998,0.4405,0.626,0.828
0.85092,0.192,0.384,0.473,0.1195,0.173,0.471,0.967,0.198,0.182,0.119,0.1365,0.945,0.9355,0.183,0.998,0.4325,0.619,0.828
0.85206,0.192,0.376,0.457,0.1195,0.171,0.465,0.967,0.1935,0.1805,0.1165,0.134,0.945,0.935,0.18,0.998,0.4245,0.617,0.828
0.85321,0.191,0.3685,0.44,0.1195,0.17,0.458,0.967,0.1885,0.178,0.114,0.1315,0.945,0.934,0.177,0.998,0.4175,0.615,0.828
0.85436,0.191,0.361,0.424,0.119,0.1695,0.451,0.967,0.1845,0.1765,0.112,0.1295,0.945,0.9335,0.174,0.998,0.4105,0.612,0.828
0.8555,0.19,0.3545,0.41,0.119,0.169,0.445,0.967,0.1795,0.1765,0.111,0.1275,0.9445,0.9325,0.171,0.998,0.403,0.606,0.828
0.85665,0.189,0.3485,0.395,0.119,0.169,0.432,0.967,0.173,0.176,0.11,0.125,0.9445,0.931,0.167,0.998,0.3955,0.597,0.828
