"pr_rem";"group";"variant";"value"
46.036;"amphibians";"global2000";96.4287632749807
45.897;"amphibians";"global2000";96.3926631441923
45.755;"amphibians";"global2000";96.3544643924675
45.618;"amphibians";"global2000";96.3185375423068
45.476;"amphibians";"global2000";96.2759875214844
45.333;"amphibians";"global2000";96.2379813037903
45.201;"amphibians";"global2000";96.20255504211
45.064;"amphibians";"global2000";96.1664549113217
44.922;"amphibians";"global2000";96.125887991017
44.775;"amphibians";"global2000";96.0852633105032
44.633;"amphibians";"global2000";96.0446193765864
44.503;"amphibians";"global2000";96.0084037253795
44.361;"amphibians";"global2000";95.9651028218365
44.218;"amphibians";"global2000";95.9235154711683
44.076;"amphibians";"global2000";95.8810809707643
43.936;"amphibians";"global2000";95.8396476473207
43.793;"amphibians";"global2000";95.7929966516407
43.651;"amphibians";"global2000";95.749984549144
43.507;"amphibians";"global2000";95.7068761796319
43.37;"amphibians";"global2000";95.6691780163872
43.231;"amphibians";"global2000";95.6269745568203
43.086;"amphibians";"global2000";95.5804005747525
42.943;"amphibians";"global2000";95.5352898513194
42.805;"amphibians";"global2000";95.4988046524693
42.661;"amphibians";"global2000";95.4509406923947
42.522;"amphibians";"global2000";95.4026531574522
42.386;"amphibians";"global2000";95.3488013890174
42.244;"amphibians";"global2000";95.3020733797249
42.101;"amphibians";"global2000";95.2576942856091
41.954;"amphibians";"global2000";95.2028220868108
41.812;"amphibians";"global2000";95.1534178544892
41.669;"amphibians";"global2000";95.1069208860338
41.527;"amphibians";"global2000";95.0602698903537
41.389;"amphibians";"global2000";95.0128680119532
41.245;"amphibians";"global2000";94.9638681010965
41.104;"amphibians";"global2000";94.9141558143255
40.959;"amphibians";"global2000";94.8602847924877
40.818;"amphibians";"global2000";94.8149237748144
40.677;"amphibians";"global2000";94.7614955812476
40.535;"amphibians";"global2000";94.7156917353034
40.388;"amphibians";"global2000";94.6612046045668
40.243;"amphibians";"global2000";94.6086043073328
40.098;"amphibians";"global2000";94.5572747347025
39.956;"amphibians";"global2000";94.5080630364118
39.813;"amphibians";"global2000";94.4536336658845
39.667;"amphibians";"global2000";94.3998974178683
39.526;"amphibians";"global2000";94.3479324829361
39.382;"amphibians";"global2000";94.2930795375409
39.237;"amphibians";"global2000";94.2399979052297
39.095;"amphibians";"global2000";94.1851257064314
38.947;"amphibians";"global2000";94.1303305212454
38.801;"amphibians";"global2000";94.0727435926118
38.654;"amphibians";"global2000";94.016639176016
38.517;"amphibians";"global2000";93.9670231562604
38.37;"amphibians";"global2000";93.9171183354585
38.225;"amphibians";"global2000";93.8602245293361
38.076;"amphibians";"global2000";93.7983055850079
37.931;"amphibians";"global2000";93.7366946951291
37.787;"amphibians";"global2000";93.6758731947768
37.64;"amphibians";"global2000";93.6214053174433
37.492;"amphibians";"global2000";93.5601987490293
37.353;"amphibians";"global2000";93.5092349910578
37.204;"amphibians";"global2000";93.4411164509354
37.06;"amphibians";"global2000";93.3776572343603
36.916;"amphibians";"global2000";93.3216490847798
36.77;"amphibians";"global2000";93.2656216817962
36.618;"amphibians";"global2000";93.2082850474027
36.472;"amphibians";"global2000";93.1490615795068
36.324;"amphibians";"global2000";93.0836385158167
36.175;"amphibians";"global2000";93.0219698657286
36.027;"amphibians";"global2000";92.9607247905084
35.877;"amphibians";"global2000";92.8971693069179
35.735;"amphibians";"global2000";92.8379073322157
35.592;"amphibians";"global2000";92.7797813082957
35.442;"amphibians";"global2000";92.7151668875352
35.292;"amphibians";"global2000";92.6467595463666
35.142;"amphibians";"global2000";92.5842437465428
34.995;"amphibians";"global2000";92.5200336472471
34.85;"amphibians";"global2000";92.4586730516086
34.708;"amphibians";"global2000";92.3960032245599
34.559;"amphibians";"global2000";92.3290976488322
34.409;"amphibians";"global2000";92.2620187924766
34.263;"amphibians";"global2000";92.1963069277402
34.112;"amphibians";"global2000";92.1281306274087
33.963;"amphibians";"global2000";92.0674824076842
33.809;"amphibians";"global2000";91.9989402926941
33.658;"amphibians";"global2000";91.9214453452683
33.506;"amphibians";"global2000";91.8515747454651
33.358;"amphibians";"global2000";91.7859784011473
33.211;"amphibians";"global2000";91.7120068264865
33.062;"amphibians";"global2000";91.6344926256578
32.917;"amphibians";"global2000";91.5696856708665
32.768;"amphibians";"global2000";91.4961569244767
32.619;"amphibians";"global2000";91.4269409403786
32.466;"amphibians";"global2000";91.3484063091862
32.317;"amphibians";"global2000";91.2754166580828
32.169;"amphibians";"global2000";91.2036207179709
32.019;"amphibians";"global2000";91.1238346155778
31.872;"amphibians";"global2000";91.050286615785
31.72;"amphibians";"global2000";90.9706930474228
31.57;"amphibians";"global2000";90.8884040026284
31.421;"amphibians";"global2000";90.8058069033846
31.267;"amphibians";"global2000";90.7054581664946
31.116;"amphibians";"global2000";90.6292531970756
30.965;"amphibians";"global2000";90.5523165983395
30.814;"amphibians";"global2000";90.4664849273771
30.664;"amphibians";"global2000";90.3880273097971
30.518;"amphibians";"global2000";90.3089920901243
30.363;"amphibians";"global2000";90.2215046264965
30.22;"amphibians";"global2000";90.1499589806247
30.067;"amphibians";"global2000";90.0578507002558
29.914;"amphibians";"global2000";89.9650685507789
29.764;"amphibians";"global2000";89.8759830546949
29.611;"amphibians";"global2000";89.7890346863534
29.457;"amphibians";"global2000";89.7026254132983
29.305;"amphibians";"global2000";89.6120574051764
29.152;"amphibians";"global2000";89.5194485363274
29.003;"amphibians";"global2000";89.4268589208814
28.855;"amphibians";"global2000";89.3415663452053
28.702;"amphibians";"global2000";89.2492270239994
28.547;"amphibians";"global2000";89.1513042158983
28.391;"amphibians";"global2000";89.047817174305
28.238;"amphibians";"global2000";88.9441568520839
28.087;"amphibians";"global2000";88.8500847246003
27.941;"amphibians";"global2000";88.7620004054767
27.787;"amphibians";"global2000";88.6574929335197
27.632;"amphibians";"global2000";88.5559312322351
27.478;"amphibians";"global2000";88.4578929037154
27.33;"amphibians";"global2000";88.3608557521563
27.174;"amphibians";"global2000";88.2525553597912
27.021;"amphibians";"global2000";88.143581098318
26.868;"amphibians";"global2000";88.0377451415481
26.716;"amphibians";"global2000";87.9362604538758
26.56;"amphibians";"global2000";87.8221840405846
26.406;"amphibians";"global2000";87.7197944429673
26.251;"amphibians";"global2000";87.6154987584442
26.097;"amphibians";"global2000";87.5035017126864
25.942;"amphibians";"global2000";87.390927064836
25.789;"amphibians";"global2000";87.2695151049685
25.634;"amphibians";"global2000";87.1522233733618
25.478;"amphibians";"global2000";87.0279234030313
25.324;"amphibians";"global2000";86.9171200682648
25.169;"amphibians";"global2000";86.8014648759204
25.013;"amphibians";"global2000";86.673217957957
24.858;"amphibians";"global2000";86.549476336316
24.705;"amphibians";"global2000";86.4390773230145
24.551;"amphibians";"global2000";86.3162983715279
24.398;"amphibians";"global2000";86.1937119540721
24.242;"amphibians";"global2000";86.0527000298619
24.087;"amphibians";"global2000";85.9339642930236
23.928;"amphibians";"global2000";85.7972266242989
23.773;"amphibians";"global2000";85.6636657670834
23.617;"amphibians";"global2000";85.5364200260806
23.465;"amphibians";"global2000";85.4109648515649
23.31;"amphibians";"global2000";85.2721670687098
23.156;"amphibians";"global2000";85.1354486533881
23.001;"amphibians";"global2000";84.9974017532534
22.844;"amphibians";"global2000";84.8619540625354
22.689;"amphibians";"global2000";84.7218855550765
22.53;"amphibians";"global2000";84.5673962487054
22.375;"amphibians";"global2000";84.4079780711439
22.219;"amphibians";"global2000";84.2529111626803
22.06;"amphibians";"global2000";84.0884871003161
21.903;"amphibians";"global2000";83.9226960463328
21.744;"amphibians";"global2000";83.7679179389154
21.586;"amphibians";"global2000";83.5981221770901
21.43;"amphibians";"global2000";83.4362395639334
21.278;"amphibians";"global2000";83.2781498711851
21.118;"amphibians";"global2000";83.0987851680253
20.96;"amphibians";"global2000";82.9243493360559
20.801;"amphibians";"global2000";82.7523394328755
20.642;"amphibians";"global2000";82.5705102941208
20.489;"amphibians";"global2000";82.4099561657772
20.334;"amphibians";"global2000";82.2190394207652
20.174;"amphibians";"global2000";82.0231552977567
20.018;"amphibians";"global2000";81.8396318595302
19.857;"amphibians";"global2000";81.6398392956951
19.7;"amphibians";"global2000";81.4486144962337
19.54;"amphibians";"global2000";81.2379630130574
19.383;"amphibians";"global2000";81.0384207434624
19.222;"amphibians";"global2000";80.8138875566603
19.065;"amphibians";"global2000";80.5943602546609
18.906;"amphibians";"global2000";80.3612015432757
18.746;"amphibians";"global2000";80.1192632800829
18.588;"amphibians";"global2000";79.9045493288552
18.428;"amphibians";"global2000";79.6887956938609
18.268;"amphibians";"global2000";79.4254861532412
18.11;"amphibians";"global2000";79.1948111308544
17.952;"amphibians";"global2000";78.96315418491
17.791;"amphibians";"global2000";78.6881578286165
17.632;"amphibians";"global2000";78.3977587498534
17.474;"amphibians";"global2000";78.109304264802
17.312;"amphibians";"global2000";77.8106069693083
17.153;"amphibians";"global2000";77.5120444476362
16.991;"amphibians";"global2000";77.204856401381
16.833;"amphibians";"global2000";76.8994204148068
16.67;"amphibians";"global2000";76.5609840953413
16.511;"amphibians";"global2000";76.2311347936525
16.352;"amphibians";"global2000";75.8575802669561
16.194;"amphibians";"global2000";75.506648488887
16.035;"amphibians";"global2000";75.1249305192815
15.876;"amphibians";"global2000";74.7552844334117
15.715;"amphibians";"global2000";74.3566619758958
15.552;"amphibians";"global2000";73.9043032703637
15.389;"amphibians";"global2000";73.4529072349861
15.227;"amphibians";"global2000";72.9808330446926
15.067;"amphibians";"global2000";72.4787427989866
14.904;"amphibians";"global2000";72.0226104264493
14.74;"amphibians";"global2000";71.5141087975152
14.575;"amphibians";"global2000";70.9643856325715
14.416;"amphibians";"global2000";70.4698234674724
14.252;"amphibians";"global2000";69.832015983405
14.087;"amphibians";"global2000";69.1683896857979
13.923;"amphibians";"global2000";68.5163924436554
13.761;"amphibians";"global2000";67.8148947021758
13.596;"amphibians";"global2000";67.0017849830002
13.431;"amphibians";"global2000";66.1665338502744
13.265;"amphibians";"global2000";65.3075240181389
13.099;"amphibians";"global2000";64.2637200231734
12.933;"amphibians";"global2000";63.1896689319579
12.765;"amphibians";"global2000";62.0678694010863
12.601;"amphibians";"global2000";60.9595665057788
12.435;"amphibians";"global2000";59.5923245923525
12.267;"amphibians";"global2000";58.0736161568397
12.098;"amphibians";"global2000";56.3359580214202
11.929;"amphibians";"global2000";54.2269017404499
11.76;"amphibians";"global2000";51.902919720818
11.591;"amphibians";"global2000";49.1220736993315
11.419;"amphibians";"global2000";45.9979202473985
11.247;"amphibians";"global2000";42.4020006596215
11.074;"amphibians";"global2000";37.1574891791061
10.9;"amphibians";"global2000";28.3958430362462
10.781;"amphibians";"global2000";21.7647977324112
10.738;"amphibians";"global2000";21.7647977324112
10.692;"amphibians";"global2000";21.7647977324112
10.646;"amphibians";"global2000";21.7647977324112
10.601;"amphibians";"global2000";21.7647784790081
10.547;"amphibians";"global2000";21.7644511711557
10.501;"amphibians";"global2000";21.7643549041402
10.463;"amphibians";"global2000";21.764316397334
10.417;"amphibians";"global2000";21.7641623701093
10.366;"amphibians";"global2000";21.7639698360785
10.316;"amphibians";"global2000";21.7638350622568
10.242;"amphibians";"global2000";21.7636810350321
10.159;"amphibians";"global2000";21.7635077544043
10.074;"amphibians";"global2000";21.7632382067612
9.982;"amphibians";"global2000";21.7628531386994
9.904;"amphibians";"global2000";21.7625065774438
9.82300000000001;"amphibians";"global2000";21.7620637491728
9.739;"amphibians";"global2000";21.7616016674987
9.65899999999999;"amphibians";"global2000";21.7613898800648
9.575;"amphibians";"global2000";21.7604657167166
9.482;"amphibians";"global2000";21.759233498919
9.395;"amphibians";"global2000";21.7584441093925
9.309;"amphibians";"global2000";21.7578472538968
9.226;"amphibians";"global2000";21.7571156245795
9.137;"amphibians";"global2000";21.756576529293
9.057;"amphibians";"global2000";21.7558641533787
8.964;"amphibians";"global2000";21.7551517774646
8.877;"amphibians";"global2000";21.7543046277287
8.783;"amphibians";"global2000";21.7535344916053
8.69499999999999;"amphibians";"global2000";21.752398540823
8.60499999999999;"amphibians";"global2000";21.7513010968471
8.51900000000001;"amphibians";"global2000";21.7502229062742
8.41800000000001;"amphibians";"global2000";21.7488559146551
8.319;"amphibians";"global2000";21.7465069994784
8.21899999999999;"amphibians";"global2000";21.7438692832555
8.11500000000001;"amphibians";"global2000";21.7406732183431
8.01300000000001;"amphibians";"global2000";21.7370535785627
7.91;"amphibians";"global2000";21.7336264728132
7.80800000000001;"amphibians";"global2000";21.7290056560722
7.706;"amphibians";"global2000";21.724096038285
7.599;"amphibians";"global2000";21.7157978215544
7.486;"amphibians";"global2000";21.7025322268274
7.369;"amphibians";"global2000";21.6881114279152
7.254;"amphibians";"global2000";21.6742489776924
7.137;"amphibians";"global2000";21.6552458688454
7.02199999999999;"amphibians";"global2000";21.6358769453398
6.899;"amphibians";"global2000";21.6137355317896
6.782;"amphibians";"global2000";21.5914400910147
6.67;"amphibians";"global2000";21.5693564376738
6.545;"amphibians";"global2000";21.5454244576365
6.43299999999999;"amphibians";"global2000";21.5229557362337
6.30500000000001;"amphibians";"global2000";21.4959239582994
6.18600000000001;"amphibians";"global2000";21.4694697824577
6.068;"amphibians";"global2000";21.4391264191923
5.941;"amphibians";"global2000";21.4091681239888
5.80800000000001;"amphibians";"global2000";21.3721630832554
5.693;"amphibians";"global2000";21.3402987011462
5.568;"amphibians";"global2000";21.3023117368552
5.437;"amphibians";"global2000";21.2570277327943
5.309;"amphibians";"global2000";21.2140348837007
5.182;"amphibians";"global2000";21.1714848628782
5.04900000000001;"amphibians";"global2000";21.1206943855344
4.91800000000001;"amphibians";"global2000";21.066053227573
4.788;"amphibians";"global2000";21.0227908308363
4.654;"amphibians";"global2000";20.9722891545387
4.521;"amphibians";"global2000";20.9171089012911
4.38300000000001;"amphibians";"global2000";20.8603691223933
4.258;"amphibians";"global2000";20.8106953424285
4.121;"amphibians";"global2000";20.7480062619768
3.979;"amphibians";"global2000";20.6755749595631
3.836;"amphibians";"global2000";20.6031821639554
3.702;"amphibians";"global2000";20.5400310018297
3.563;"amphibians";"global2000";20.4586661203834
3.42700000000001;"amphibians";"global2000";20.3808053582991
